cluster_hash,Total_genomes,Cluster_members,NCBI_names,Unique_names_per_cluster
831419bc56ae2cd819cf95de2bac7937,4,"GCF_000935185.3,GCF_003851665.1,GCF_000403765.2,GCF_000695235.1","['Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus']",1
861fdd97b8ce682b9e879eb5908a3307,1,GCF_000404005.1,['Streptomyces sp.'],1
248f9c984cd142f477dc412efe8bd080,1,GCF_000411315.1,['Streptomyces sp.'],1
efaa8db6e257624f01bc40ab4ff62fb6,1,GCF_000411315.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
b2cd072a4c711c614dc3e7e78ead44c4,1,GCF_000411315.1,['Streptomyces sp.'],1
5a5fcd32455a7ecab58cdd40553e91bf,1,GCF_000411315.1,['Streptomyces sp.'],1
41000050a587904530f8a24b415611d2,4,"GCF_001418125.1,GCF_000411495.1,GCF_000813365.1,GCF_001418545.1","['Streptomyces sp.', 'Streptomyces albus', 'Streptomyces albus', 'Streptomyces albus']",2
e7c627d8a23243e9c38566396036b35b,1,GCF_000411495.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
779e606e1cd4debfd6f645fce60746b3,2,"GCF_000411495.1,GCF_011006355.1","['Streptomyces sp.', 'Streptomyces albus']",2
f65a78ffad7cff0fcff43da4330d29a8,1,GCF_000411495.1,['Streptomyces sp.'],1
77fcdd514c65058cb4898d826315427d,6,"GCF_018255875.1,GCF_000412265.2,GCF_002803845.1,GCF_001905425.1,GCF_017825375.1,GCF_002803195.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces lavendulae', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces lavendulae']",2
a229d44323494047f4e45593c0844fa5,1,GCF_000414115.1,['Streptomyces aurantiacus'],1
d301c005767b4f9de3feaf4a7841a195,1,GCF_000424945.1,['Streptomyces sp.'],1
795911f6835c9879aa6618098c6910fe,1,GCF_000444875.1,"['Streptomyces collinus', 'Streptomyces collinus', 'Streptomyces collinus', 'Streptomyces collinus', 'Streptomyces collinus', 'Streptomyces collinus']",1
4205b32dc227e75df03de8dc1469ef10,1,GCF_000478605.2,"['Streptomyces thermolilacinus', 'Streptomyces thermolilacinus', 'Streptomyces thermolilacinus', 'Streptomyces thermolilacinus', 'Streptomyces thermolilacinus', 'Streptomyces thermolilacinus']",1
d9577fbd59d98482e847bbb915924d60,9,"GCF_000495755.1,GCF_015601545.1,GCF_018638335.1,GCF_013363465.1,GCF_013363485.1,GCF_000797385.1,GCF_000800535.1,GCF_013363585.1,GCF_010523235.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces odorifer', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces sp.']",3
d1902780a7af09599d0bc1b77cbf48c3,1,GCF_000495755.1,['Streptomyces sp.'],1
7285714285b0e737bfbcac7ac7fcf80c,1,GCF_000497445.1,"['Streptomyces roseochromogenus', 'Streptomyces roseochromogenus', 'Streptomyces roseochromogenus', 'Streptomyces roseochromogenus', 'Streptomyces roseochromogenus', 'Streptomyces roseochromogenus']",1
eec9f291d703f83f773df39cda549322,2,"GCF_003116755.1,GCF_000498935.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
747eb6bb15f451ff06144c8ec88d1bd6,1,GCF_000590515.1,['Streptomyces sp.'],1
6be26c32a7a7e6a8c41592c6b4f2e396,4,"GCF_000719345.1,GCF_000612545.1,GCF_000956015.1,GCF_001941845.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
d0d9db7f28e1faae4488d272e8558a87,5,"GCF_009862115.1,GCF_004794175.1,GCF_011055525.1,GCF_002094995.1,GCF_000647875.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
b3443b6b36ad1a508eaf061ad3134c2a,2,"GCF_003851665.1,GCF_000695235.1","['Streptomyces albulus', 'Streptomyces albulus', 'Streptomyces albulus']",1
bef5de175314a4c027eab7622d3c9015,1,GCF_000695235.1,['Streptomyces albulus'],1
4c1abd25da5d97826704342183bd6c8e,1,GCF_000695235.1,['Streptomyces albulus'],1
503d9a782adfe7642864ca76ce19b327,2,"GCF_001013905.1,GCF_000696595.1","['Streptomyces leeuwenhoekii', 'Streptomyces leeuwenhoekii', 'Streptomyces leeuwenhoekii', 'Streptomyces leeuwenhoekii']",1
13e080dc5982db6fcf2b0885802f5762,10,"GCF_002910775.2,GCF_000721185.1,GCF_000698495.1,GCF_009862465.1,GCF_900091765.1,GCF_009863235.1,GCF_900090065.1,GCF_009865365.1,GCF_002705695.1,GCF_900091745.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces griseolus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
f26cd7d5ba8bc0da5ec0e04775a2f3bb,2,"GCF_008704655.1,GCF_000707925.2","['Streptomyces rimosus', 'Streptomyces rimosus']",1
0fe0b849c0869f69b034aa9279c462ee,1,GCF_000709915.1,"['Streptomyces griseorubens', 'Streptomyces griseorubens']",1
0daca24406bbcdb99ff39738e93c4193,1,GCF_000709915.1,['Streptomyces griseorubens'],1
287f912e02ef83a09f12c791ad05412e,1,GCF_000709915.1,['Streptomyces griseorubens'],1
ee5f953633c7a05e969734d98056bf44,1,GCF_000709915.1,"['Streptomyces griseorubens', 'Streptomyces griseorubens']",1
9482322e7afe6dbb013b98f5d189ac4e,14,"GCF_014748265.1,GCF_016624005.1,GCF_016906225.1,GCF_002082175.1,GCF_001270675.1,GCF_013401535.1,GCF_016906205.1,GCF_016521585.1,GCF_000717965.1,GCF_016906245.1,GCF_000715745.1,GCF_016906265.1,GCF_000718915.1,GCF_016906185.1","['Streptomyces californicus', 'Streptomyces purpeochromogenes', 'Streptomyces sp.', 'Streptomyces griseus', 'Streptomyces violaceoruber', 'Streptomyces violaceoruber', 'Streptomyces violaceoruber', 'Streptomyces violaceoruber', 'Streptomyces violaceoruber', 'Streptomyces violaceoruber', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus', 'Streptomyces californicus']",5
4bf873579d09583d40e06483072c0c92,1,GCF_000715845.1,['Streptomyces monomycini'],1
30db05e6854e444cd57c4651b4a6173d,5,"GCF_002910935.1,GCF_002551145.1,GCF_000716025.1,GCF_014655335.1,GCF_002910985.1","['Streptomyces baarnensis', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces griseus']",3
4517cd05fb4514da0bffb9f444973d78,2,"GCF_000716215.1,GCF_001514265.1","['Streptomyces resistomycificus', 'Streptomyces resistomycificus']",1
3fb505af209b97bb3ef7bbadf4f49ae0,1,GCF_000716335.1,['Streptomyces sp.'],1
1d62371a47eea25c2b66f374a5172fd6,1,GCF_000716685.1,['Streptomyces virginiae'],1
680f2f86a2855c5682170f359afac5d1,1,GCF_000716945.1,['Streptomyces albus'],1
784b2762023fd78c3d21ed720cef19d1,1,GCF_000717015.1,['Streptomyces brasiliensis'],1
d97b1a577e8ae773412ae9484120ee13,1,GCF_000717025.1,['Streptomyces atroolivaceus'],1
30a8bec5ca59d6ad3dd76362a0e19469,1,GCF_000717215.1,['Streptomyces vinaceus'],1
5b9ddf2a8248672ff72e2bff38068679,1,GCF_000717345.1,['Streptomyces lydicus'],1
82a3a9e92e66b2df7dbe68eb5311a671,1,GCF_000717595.1,['Streptomyces flavochromogenes'],1
1ade56514ec572358897563eee4bae53,1,GCF_000717665.1,['Streptomyces californicus'],1
10ff6fad647d621a993aa7143f2c5235,1,GCF_000717805.1,['Streptomyces sp.'],1
765d84f35f3703b241edb4ee29664b31,1,GCF_000717815.1,['Streptomyces rimosus'],1
0d01595cd75d231e51f7e0fc6070a1d7,3,"GCF_000717875.1,GCF_000721955.1,GCF_000722015.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
51eb68ceeea42b39d71930be011a8c3c,1,GCF_000717895.1,['Streptomyces sp.'],1
9cdb2e014703f02c68a18a2ef46266fd,1,GCF_000717915.1,['Streptomyces sp.'],1
8d8dcfe4441151c9e84c8db87f5eaeb5,13,"GCF_000717925.1,GCF_014648615.1,GCF_002080455.1,GCF_017639205.1,GCF_000725805.1,GCF_002028385.1,GCF_016755855.1,GCF_000718935.1,GCF_001270565.1,GCF_016755895.1,GCF_016755875.1,GCF_008642275.1,GCF_001279625.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces xanthophaeus', 'Streptomyces virginiae', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces spororaveus', 'Streptomyces xanthophaeus', 'Streptomyces xanthophaeus', 'Streptomyces xanthophaeus', 'Streptomyces xanthophaeus', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis', 'Streptomyces nojiriensis']",6
f85ad24322e49736a47587d39974059e,1,GCF_000717945.1,['Streptomyces sp.'],1
64cf1f77904d5a346591827f468d80b5,1,GCF_000717995.1,['Streptomyces violaceorubidus'],1
556490987dd18934ff6487e910253300,3,"GCF_002803845.1,GCF_018255875.1,GCF_000718155.1","['Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae', 'Streptomyces lavendulae']",1
c1d59a3b65a62e0aea22d4842a517538,1,GCF_000718165.1,['Streptomyces fulvoviolaceus'],1
2130b5b47c995a3220dbb4eb53c3db34,1,GCF_000718315.1,['Streptomyces griseofuscus'],1
b7cf980d4e8f7bf06a3be0fcc4d2895b,2,"GCF_000718375.1,GCF_001279005.1","['Streptomyces sp.', 'Streptomyces caelestis']",2
a38a4c89864a4dda346e21c91e0b57d4,1,GCF_000718595.1,['Streptomyces bikiniensis'],1
2dc43ef32a4bf0dbd1550901d28fc85a,2,"GCF_000721665.1,GCF_000718675.1","['Streptomyces rimosus', 'Streptomyces rimosus']",1
94f8411b5699b3428590d0fbba290109,1,GCF_000718695.1,['Streptomyces californicus'],1
d3127244e1365b0bb2f0c724af82d417,23,"GCF_001279845.1,GCF_001279485.1,GCF_001279935.1,GCF_000718705.1,GCF_001279445.1,GCF_014648795.1,GCF_001279815.1,GCF_001279495.1,GCF_016755835.1,GCF_001279925.1,GCF_017876235.1,GCF_008086975.1,GCF_001279765.1,GCF_001279905.1,GCF_001279685.1,GCF_014217585.1,GCF_000720235.1,GCF_000966965.1,GCF_000719625.1,GCF_001279855.1,GCF_001279965.1,GCF_000720455.1,GCF_001279885.1","['Streptomyces lavendulae', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces virginiae', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis', 'Streptomyces cinnamonensis']",4
c6a21acb45743cf83c7d97e000ac67c7,1,GCF_000718775.1,['Streptomyces sp.'],1
f3d79c4390db3bf429f05eb27a3c6d83,1,GCF_000718945.1,['Streptomyces sp.'],1
5a3408d0ec639aed92b44230cd47bc6d,8,"GCF_001746425.1,GCF_000720795.1,GCF_000720115.1,GCF_018614075.1,GCF_016755895.1,GCF_000718955.1,GCF_000725725.1,GCF_003148825.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces xanthophaeus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces subrutilus', 'Streptomyces sp.', 'Streptomyces xanthophaeus', 'Streptomyces xanthophaeus', 'Streptomyces sp.']",3
8635c50c36d0ee26755ae618c2e40897,1,GCF_000719195.1,['Streptomyces californicus'],1
6ae3bfea0e7ae96d8b15fbe240b47e57,1,GCF_000719265.1,['Streptomyces roseoverticillatus'],1
b3f4a84fa90bc50566c9b92712916e2c,1,GCF_000719335.1,['Streptomyces sp.'],1
89695942edb395023689b838fa988267,1,GCF_000719475.1,['Streptomyces sp.'],1
4e14ba6803dc1b65dcf8038110377a42,1,GCF_000719495.1,['Streptomyces albidoflavus'],1
9de8d2040cf32162abc487a1a749e2f8,1,GCF_000719575.1,['Streptomyces sp.'],1
6743edb9fb8276017a861c559b46a11f,1,GCF_000719605.1,['Streptomyces sp.'],1
89b52a0a32890994737fb10da0f5964f,1,GCF_000719705.1,['Streptomyces sp.'],1
27bc5a7d6f28b512ae9c0a07c64c07d8,1,GCF_000719745.1,['Streptomyces sp.'],1
ce4e104465ee66e37843b86dc9d42cdf,2,"GCF_000719785.1,GCF_016834575.1","['Streptomyces sp.', 'Streptomyces sp.']",1
03454d5fe1026ec36404f1bcbb6049ef,1,GCF_000719855.1,['Streptomyces sp.'],1
452741273ca413d161ef0c53cec1787b,1,GCF_000719865.1,['Streptomyces albus'],1
5067c8d578640e2e499895970c0f0d0d,1,GCF_000719895.1,['Streptomyces sp.'],1
04f1734c2c086ce12a577a5dd4b1bfad,1,GCF_000719915.1,['Streptomyces sp.'],1
c8e6ffcd4156de62e280f8d6e23e9ba4,1,GCF_000719955.1,['Streptomyces albidoflavus'],1
e0c2a75779d23e04d214e7fe4ed6ad27,1,GCF_000720135.1,['Streptomyces sp.'],1
ee45b437b549639a809b5b6b68944575,7,"GCF_008704935.1,GCF_004364395.1,GCF_000720145.1,GCF_001280885.1,GCF_003751425.1,GCF_004794975.1,GCF_001279655.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces vinaceus', 'Streptomyces vinaceus', 'Streptomyces vinaceus', 'Streptomyces vinaceus', 'Streptomyces vinaceus', 'Streptomyces vinaceus']",2
8dfa484c0ed25656b7f56821bd1daee3,1,GCF_000720325.1,['Streptomyces sp.'],1
8f1bf6155f5f8fa9f1ac63f935eb24ec,1,GCF_000720505.1,['Streptomyces sp.'],1
d56b5b9dacba4af4b30957016cae91a1,1,GCF_000720635.1,['Streptomyces sp.'],1
aaede31577f5290f7ecbacd196f1f5ca,1,GCF_000720725.1,['Streptomyces rimosus'],1
590e08e73b5eaadfe49512ef65bc5c7b,1,GCF_000720765.1,['Streptomyces sp.'],1
83f12ece4a94022da1895f3e5c7be627,1,GCF_000720875.1,['Streptomyces globisporus'],1
5c6d984a30fa51b331191a319c843135,1,GCF_000721035.1,['Streptomyces griseus'],1
45cbd2d6aa908ec97d7f4cc7006dda06,4,"GCF_001767375.1,GCF_011650445.1,GCF_000721235.1,GCF_015244315.1","['Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces olivaceus', 'Streptomyces olivaceus', 'Streptomyces olivaceus']",2
db8d5bcaf161f96e9b58a468857632d5,1,GCF_000721255.1,['Streptomyces avellaneus'],1
176cd812b6fbf401938f07374a4ff244,3,"GCF_001279355.1,GCF_000725645.1,GCF_000721335.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
a173ccc7dc45315f3f002e714c7ea560,1,GCF_000721365.1,['Streptomyces sp.'],1
06b951732f02d155fc6a28f50e8b4f66,1,GCF_000721455.1,['Streptomyces sp.'],1
db07087de070723d14fc46fc842dd0e0,1,GCF_000721495.1,['Streptomyces sp.'],1
7027f4cd93cbf3526e48df6272a3f126,6,"GCF_001652895.1,GCF_001553475.1,GCF_000721535.1,GCF_001553435.1,GCF_001570645.1,GCF_001553455.1","['Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces sp.']",2
c4a968b42dc4eb4ee7461030e8e202b9,2,"GCF_000721945.1,GCF_001513955.1","['Streptomyces sp.', 'Streptomyces pseudovenezuelae']",2
1930794ec91963e381fbc33ee0228e14,4,"GCF_000722185.1,GCF_017876255.1,GCF_001427245.1,GCF_001700505.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces mutomycini', 'Streptomyces clavifer', 'Streptomyces clavifer', 'Streptomyces clavifer', 'Streptomyces clavifer']",3
ce3ce781e73f1285b9e551dfa90538fd,1,GCF_000725125.1,['Streptomyces toyocaensis'],1
a86184498a18238120fe8279889977ae,3,"GCF_001953875.1,GCF_000725555.1,GCF_002007685.1","['Streptomyces erythrochromogenes', 'Streptomyces amritsarensis', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",3
baf66e493549a917d4d94d79405e93dc,1,GCF_000725745.1,['Streptomyces aureocirculatus'],1
b38cc3348058f1c2df68aa86e7b17dd4,5,"GCF_000988945.1,GCF_001550325.1,GCF_002155735.1,GCF_000738695.1,GCF_001550235.1","['Streptomyces scabiei', 'Streptomyces europaeiscabiei', 'Streptomyces scabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces europaeiscabiei', 'Streptomyces scabiei']",2
1e811742c60f95312b2539be41ab2552,1,GCF_000738715.1,['Streptomyces scabiei'],1
78a3e162e07d30b2faa2e55cdcb8027c,1,GCF_000739105.1,['Streptomyces lividans'],1
2a3b7767d03cd0374b30886895696d95,1,GCF_000739105.1,['Streptomyces lividans'],1
c4c2fed433f05b103ea0c5c6ef31a0fb,5,"GCF_000739105.1,GCF_018070145.1,GCF_900104935.1,GCF_004795155.1,GCF_003387455.1","['Streptomyces lividans', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
8b1180359dd7c6c4a8c8d8e1a7a7f33c,1,GCF_000761215.1,"['Streptomyces glaucescens', 'Streptomyces glaucescens', 'Streptomyces glaucescens', 'Streptomyces glaucescens', 'Streptomyces glaucescens', 'Streptomyces glaucescens']",1
b4b5642cbff8a6eeaeb8714fd458ab62,1,GCF_000772045.1,['Streptomyces sp.'],1
fa501596b5b5827c8cee57af3b095fcb,1,GCF_000772045.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
ba29b62d8d03e8f95422e68c634025df,1,GCF_000772045.1,['Streptomyces sp.'],1
003874697028f4d090856492f1a19b5c,2,"GCF_000802245.2,GCF_000816465.3","['Streptomyces pluripotens', 'Streptomyces pluripotens']",1
8e78e88b6292a1a56d537103fb535c0d,2,"GCF_000802245.2,GCF_000816465.3","['Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens']",1
b428abe63d0edc67c51e8c8d661fee96,3,"GCF_000802245.2,GCF_000816465.3,GCF_000816485.1","['Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces pluripotens', 'Streptomyces sp.']",2
e90ae12bf70167cbcab69728ea9a46fa,1,GCF_000816025.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
a21a0c959c408efeaaa42f6bbf0dcd1a,1,GCF_000816025.1,['Streptomyces sp.'],1
3679a979ffdf82b72c74cbfd9e7d5ce7,1,GCF_000819545.1,['Streptomyces nodosus'],1
